Table 340-46001 : Exchange Rates,,,,,,,,,,,,,,,,,,
1984,Jul,6.57,5.93,3.4327,N.A.,N.A.,N.A.,0.0324,0.0097,N.A.,0.185,N.A.,10.37,3.66,N.A.,3.26,N.A.,7.838
1984,Aug,6.65,6.02,3.3160,N.A.,N.A.,N.A.,0.0324,0.0097,N.A.,0.186,N.A.,10.33,3.66,N.A.,3.24,N.A.,7.839
1984,Sep,6.54,5.99,3.1031,N.A.,N.A.,N.A.,0.0321,0.0096,N.A.,0.189,N.A.,9.92,3.63,N.A.,3.15,N.A.,7.842
1984,Oct,6.55,5.94,2.9605,N.A.,N.A.,N.A.,0.0317,0.0096,N.A.,0.187,N.A.,9.56,3.62,N.A.,3.10,N.A.,7.825
1984,Nov,6.74,5.96,2.9505,N.A.,N.A.,N.A.,0.0322,0.0096,N.A.,0.184,N.A.,9.75,3.64,N.A.,3.18,N.A.,7.824
1984,Dec,6.60,5.94,2.8166,N.A.,N.A.,N.A.,0.0316,0.0095,N.A.,0.184,N.A.,9.33,3.61,N.A.,3.06,N.A.,7.830
1985,Jan,6.38,5.91,2.7860,N.A.,N.A.,N.A.,0.0308,0.0094,N.A.,0.183,N.A.,8.84,3.55,N.A.,2.94,N.A.,7.803
1985,Feb,5.87,5.80,2.7643,N.A.,N.A.,N.A.,0.0301,0.0093,N.A.,0.183,N.A.,8.60,3.47,N.A.,2.80,N.A.,7.804
1985,Mar,5.46,5.65,2.7335,N.A.,N.A.,N.A.,0.0303,0.0092,N.A.,0.186,N.A.,8.79,3.46,N.A.,2.78,N.A.,7.801
1985,Apr,5.15,5.72,2.7473,N.A.,N.A.,N.A.,0.0311,0.0091,N.A.,0.188,N.A.,9.73,3.53,N.A.,3.02,N.A.,7.789
1985,May,5.28,5.66,2.7393,N.A.,N.A.,N.A.,0.0309,0.0089,N.A.,0.187,N.A.,9.72,3.51,N.A.,2.97,N.A.,7.775
1985,Jun,5.18,5.69,2.7239,N.A.,N.A.,N.A.,0.0313,0.0089,N.A.,0.187,N.A.,10.00,3.50,N.A.,3.02,N.A.,7.768
1985,Jul,5.42,5.74,2.7176,N.A.,N.A.,N.A.,0.0322,0.0089,N.A.,0.187,N.A.,10.69,3.51,N.A.,3.21,N.A.,7.754
1985,Aug,5.53,5.75,2.6926,N.A.,N.A.,N.A.,0.0329,0.0088,N.A.,0.189,N.A.,10.83,3.53,N.A.,3.40,N.A.,7.790
1985,Sep,5.39,5.71,2.6417,N.A.,N.A.,N.A.,0.0330,0.0088,N.A.,0.193,N.A.,10.66,3.51,N.A.,3.34,N.A.,7.807
1985,Oct,5.48,5.71,2.5536,N.A.,N.A.,N.A.,0.0363,0.0087,N.A.,0.191,N.A.,11.10,3.65,N.A.,3.59,N.A.,7.789
1985,Nov,5.30,5.68,2.4516,N.A.,N.A.,N.A.,0.0383,0.0088,N.A.,0.189,N.A.,11.27,3.71,N.A.,3.67,N.A.,7.803
1985,Dec,5.33,5.60,2.4516,N.A.,N.A.,N.A.,0.0385,0.0088,N.A.,0.189,N.A.,11.33,3.69,N.A.,3.71,N.A.,7.806
1986,Jan,5.46,5.56,2.4516,N.A.,N.A.,N.A.,0.0390,0.0088,N.A.,0.191,N.A.,11.16,3.68,N.A.,3.78,N.A.,7.808
1986,Feb,5.48,5.56,2.4337,N.A.,N.A.,N.A.,0.0424,0.0088,N.A.,0.194,N.A.,11.19,3.66,N.A.,4.00,N.A.,7.804
1986,Mar,5.53,5.58,2.4266,N.A.,N.A.,N.A.,0.0438,0.0088,N.A.,0.195,N.A.,11.49,3.62,N.A.,4.11,N.A.,7.811
1986,Apr,5.64,5.63,2.4271,N.A.,N.A.,N.A.,0.0447,0.0088,N.A.,0.194,N.A.,11.71,3.57,N.A.,4.11,N.A.,7.796
1986,May,5.69,5.68,2.4403,N.A.,N.A.,N.A.,0.0468,0.0088,N.A.,0.196,N.A.,11.89,3.53,N.A.,4.21,N.A.,7.808
1986,Jun,5.39,5.63,2.4403,N.A.,N.A.,N.A.,0.0466,0.0088,N.A.,0.205,N.A.,11.79,3.53,N.A.,4.24,N.A.,7.810
1986,Jul,4.94,5.67,2.1579,N.A.,N.A.,N.A.,0.0493,0.0088,N.A.,0.204,N.A.,11.82,3.58,N.A.,4.47,N.A.,7.812
1986,Aug,4.79,5.63,2.1089,N.A.,N.A.,N.A.,0.0507,0.0088,N.A.,0.212,N.A.,11.62,3.62,N.A.,4.69,N.A.,7.799
1986,Sep,4.86,5.64,2.1089,N.A.,N.A.,N.A.,0.0505,0.0089,N.A.,0.213,N.A.,11.51,3.61,N.A.,4.72,N.A.,7.802
1986,Oct,4.99,5.63,2.0997,N.A.,N.A.,N.A.,0.0500,0.0089,N.A.,0.212,N.A.,11.17,3.59,N.A.,4.76,N.A.,7.800
1986,Nov,5.04,5.63,2.0974,N.A.,N.A.,N.A.,0.0479,0.0090,N.A.,0.209,N.A.,11.13,3.57,N.A.,4.63,N.A.,7.797
1986,Dec,5.15,5.66,2.0974,N.A.,N.A.,N.A.,0.0481,0.0090,N.A.,0.212,N.A.,11.22,3.57,N.A.,4.68,N.A.,7.793
1987,Jan,5.14,5.71,2.0903,N.A.,N.A.,N.A.,0.0502,0.0090,N.A.,0.214,N.A.,11.69,3.62,N.A.,4.96,N.A.,7.771
1987,Feb,5.20,5.85,2.0838,N.A.,N.A.,N.A.,0.0508,0.0091,N.A.,0.218,N.A.,11.91,3.65,N.A.,5.05,N.A.,7.794
1987,Mar,5.35,5.92,2.0940,N.A.,N.A.,N.A.,0.0515,0.0092,N.A.,0.221,N.A.,12.44,3.65,N.A.,5.08,N.A.,7.801
1987,Apr,5.55,5.93,2.0965,N.A.,N.A.,N.A.,0.0547,0.0093,N.A.,0.229,N.A.,12.73,3.66,N.A.,5.23,N.A.,7.802
1987,May,5.57,5.83,2.0965,N.A.,N.A.,N.A.,0.0556,0.0094,N.A.,0.240,N.A.,13.04,3.69,N.A.,5.32,N.A.,7.806
1987,Jun,5.60,5.85,2.0970,N.A.,N.A.,N.A.,0.0541,0.0096,N.A.,0.243,N.A.,12.73,3.70,N.A.,5.18,N.A.,7.808
1987,Jul,5.54,5.90,2.0994,N.A.,N.A.,N.A.,0.0520,0.0097,N.A.,0.242,N.A.,12.60,3.69,N.A.,5.09,N.A.,7.809
1987,Aug,5.52,5.90,2.0985,N.A.,N.A.,N.A.,0.0529,0.0097,N.A.,0.253,N.A.,12.48,3.71,N.A.,5.07,N.A.,7.809
1987,Sep,5.67,5.94,2.0985,N.A.,N.A.,N.A.,0.0546,0.0097,N.A.,0.253,N.A.,12.84,3.74,N.A.,5.20,N.A.,7.803
1987,Oct,5.58,5.97,2.0985,N.A.,N.A.,N.A.,0.0545,0.0097,N.A.,0.257,N.A.,12.96,3.75,N.A.,5.22,N.A.,7.808
1987,Nov,5.37,5.94,2.0985,N.A.,N.A.,N.A.,0.0577,0.0098,N.A.,0.256,N.A.,13.83,3.82,N.A.,5.64,N.A.,7.797
1987,Dec,5.52,5.95,2.0883,N.A.,N.A.,N.A.,0.0606,0.0098,N.A.,0.263,N.A.,14.21,3.87,N.A.,5.85,N.A.,7.771
1988,Jan,5.55,6.06,2.0879,N.A.,N.A.,N.A.,0.0613,0.0099,N.A.,0.265,N.A.,14.08,3.86,N.A.,5.81,N.A.,7.787
1988,Feb,5.56,6.16,2.0879,N.A.,N.A.,N.A.,0.0604,0.0101,N.A.,0.266,N.A.,13.72,3.87,N.A.,5.61,N.A.,7.798
1988,Mar,5.71,6.25,2.0879,N.A.,N.A.,N.A.,0.0614,0.0104,N.A.,0.265,N.A.,14.26,3.88,N.A.,5.63,N.A.,7.803
1988,Apr,5.85,6.34,2.0982,N.A.,N.A.,N.A.,0.0626,0.0105,N.A.,0.265,N.A.,14.67,3.91,N.A.,5.65,N.A.,7.812
1988,May,6.09,6.33,2.0980,N.A.,N.A.,N.A.,0.0627,0.0106,N.A.,0.267,N.A.,14.63,3.90,N.A.,5.54,N.A.,7.814
1988,Jun,6.32,6.42,2.0980,N.A.,N.A.,N.A.,0.0614,0.0107,N.A.,0.265,N.A.,13.94,3.86,N.A.,5.35,N.A.,7.806
1988,Jul,6.24,6.47,2.0991,N.A.,N.A.,N.A.,0.0587,0.0108,N.A.,0.263,N.A.,13.36,3.83,N.A.,5.10,N.A.,7.812
1988,Aug,6.29,6.40,2.1007,N.A.,N.A.,N.A.,0.0585,0.0108,N.A.,0.265,N.A.,13.29,3.83,N.A.,4.93,N.A.,7.804
1988,Sep,6.20,6.37,2.1007,N.A.,N.A.,N.A.,0.0582,0.0108,N.A.,0.263,N.A.,13.18,3.84,N.A.,4.97,N.A.,7.809
1988,Oct,6.31,6.48,2.1007,N.A.,N.A.,N.A.,0.0606,0.0110,N.A.,0.264,N.A.,13.53,3.87,N.A.,5.07,N.A.,7.812
1988,Nov,6.63,6.44,2.1007,N.A.,N.A.,N.A.,0.0635,0.0113,N.A.,0.272,N.A.,14.10,3.99,N.A.,5.33,N.A.,7.809
1988,Dec,6.71,6.54,2.1007,N.A.,N.A.,N.A.,0.0633,0.0114,N.A.,0.263,N.A.,14.28,4.03,N.A.,5.29,N.A.,7.806
1989,Jan,6.79,6.55,2.1007,N.A.,N.A.,N.A.,0.0615,0.0114,N.A.,0.266,N.A.,13.90,4.03,N.A.,5.02,N.A.,7.804
1989,Feb,6.66,6.57,2.1007,N.A.,N.A.,N.A.,0.0613,0.0115,N.A.,0.268,N.A.,13.73,4.06,N.A.,4.97,N.A.,7.800
1989,Mar,6.37,6.53,2.1007,N.A.,N.A.,N.A.,0.0600,0.0116,N.A.,0.267,N.A.,13.42,4.03,N.A.,4.87,N.A.,7.797
1989,Apr,6.27,6.55,2.0994,N.A.,N.A.,N.A.,0.0589,0.0117,N.A.,0.271,N.A.,13.25,4.00,N.A.,4.73,N.A.,7.782
1989,May,6.02,6.53,2.0906,N.A.,N.A.,N.A.,0.0566,0.0117,N.A.,0.284,N.A.,12.74,3.98,N.A.,4.51,N.A.,7.779
1989,Jun,5.90,6.51,2.0878,N.A.,N.A.,N.A.,0.0543,0.0117,N.A.,0.283,N.A.,12.15,3.99,N.A.,4.57,N.A.,7.791
1989,Jul,5.92,6.57,2.0877,N.A.,N.A.,N.A.,0.0555,0.0117,N.A.,0.285,N.A.,12.65,3.99,N.A.,4.78,N.A.,7.803
1989,Aug,5.96,6.65,2.0881,N.A.,N.A.,N.A.,0.0554,0.0117,N.A.,0.288,N.A.,12.51,3.99,N.A.,4.72,N.A.,7.806
1989,Sep,6.04,6.62,2.0985,N.A.,N.A.,N.A.,0.0539,0.0117,N.A.,0.289,N.A.,12.29,3.96,N.A.,4.64,N.A.,7.806
1989,Oct,6.06,6.66,2.0985,N.A.,N.A.,N.A.,0.0550,0.0116,N.A.,0.288,N.A.,12.41,3.98,N.A.,4.79,N.A.,7.808
1989,Nov,6.13,6.69,2.0985,N.A.,N.A.,N.A.,0.0545,0.0116,N.A.,0.285,N.A.,12.32,3.99,N.A.,4.83,N.A.,7.813
1989,Dec,6.14,6.74,1.8945,N.A.,N.A.,N.A.,0.0544,0.0116,N.A.,0.283,N.A.,12.45,4.08,N.A.,4.99,N.A.,7.810
1990,Jan,6.14,6.70,1.6535,N.A.,N.A.,N.A.,0.0538,0.0114,2.90,0.284,0.346,12.85,4.14,N.A.,5.14,0.307,7.811
1990,Feb,5.95,6.54,1.6535,N.A.,N.A.,N.A.,0.0538,0.0113,2.90,0.284,0.346,13.22,4.20,N.A.,5.25,0.308,7.810
1990,Mar,5.91,6.62,1.6535,N.A.,N.A.,N.A.,0.0511,0.0112,2.88,0.282,0.338,12.73,4.17,N.A.,5.18,0.307,7.812
1990,Apr,5.96,6.70,1.6535,N.A.,N.A.,N.A.,0.0493,0.0110,2.87,0.279,0.342,12.78,4.16,N.A.,5.25,0.305,7.796
1990,May,5.93,6.64,1.6535,N.A.,N.A.,N.A.,0.0506,0.0110,2.89,0.273,0.347,13.04,4.20,N.A.,5.49,0.306,7.788
1990,Jun,6.05,6.64,1.6535,N.A.,N.A.,N.A.,0.0507,0.0109,2.88,0.268,0.343,13.29,4.23,N.A.,5.47,0.306,7.785
1990,Jul,6.15,6.71,1.6478,N.A.,N.A.,N.A.,0.0520,0.0109,2.88,0.270,0.334,14.01,4.28,N.A.,5.58,0.307,7.771
1990,Aug,6.26,6.79,1.6453,N.A.,N.A.,N.A.,0.0526,0.0109,2.89,0.270,0.316,14.74,4.34,N.A.,5.93,0.308,7.772
1990,Sep,6.39,6.71,1.6453,N.A.,N.A.,N.A.,0.0559,0.0109,2.89,0.270,0.280,14.63,4.41,N.A.,5.95,0.310,7.764
1990,Oct,6.24,6.71,1.6453,N.A.,N.A.,N.A.,0.0601,0.0109,2.89,0.270,0.275,15.13,4.51,N.A.,6.07,0.311,7.770
1990,Nov,6.05,6.70,1.5748,N.A.,N.A.,N.A.,0.0605,0.0109,2.90,0.270,0.264,15.31,4.57,N.A.,6.21,0.313,7.795
1990,Dec,6.01,6.72,1.4927,N.A.,N.A.,N.A.,0.0585,0.0109,2.90,0.270,0.260,15.06,4.53,N.A.,6.11,0.313,7.803
1991,Jan,6.07,6.75,1.4927,N.A.,N.A.,N.A.,0.0583,0.0109,2.88,0.269,0.255,15.06,4.48,N.A.,6.13,0.312,7.797
1991,Feb,6.11,6.75,1.4927,N.A.,N.A.,N.A.,0.0598,0.0108,2.90,0.270,0.259,15.32,4.54,N.A.,6.16,0.312,7.795
1991,Mar,6.03,6.74,1.4927,N.A.,N.A.,N.A.,0.0570,0.0107,2.85,0.269,0.271,14.33,4.45,N.A.,5.65,0.309,7.791
1991,Apr,6.08,6.76,1.4790,N.A.,N.A.,N.A.,0.0569,0.0107,2.84,0.268,0.275,13.65,4.42,N.A.,5.41,0.307,7.793
1991,May,6.03,6.77,1.4683,N.A.,N.A.,N.A.,0.0564,0.0107,2.83,0.268,0.275,13.43,4.41,N.A.,5.35,0.307,7.780
1991,Jun,5.88,6.76,1.4477,N.A.,N.A.,N.A.,0.0554,0.0107,2.79,0.268,0.275,12.81,4.36,N.A.,5.07,0.302,7.735
1991,Jul,5.98,6.76,1.4477,N.A.,N.A.,N.A.,0.0563,0.0106,2.79,0.269,0.278,12.80,4.43,N.A.,5.01,0.303,7.761
1991,Aug,6.07,6.78,1.4477,N.A.,N.A.,N.A.,0.0567,0.0106,2.80,0.272,0.278,13.07,4.50,N.A.,5.10,0.305,7.764
1991,Sep,6.14,6.82,1.4477,N.A.,N.A.,N.A.,0.0576,0.0105,2.82,0.274,0.278,13.36,4.56,N.A.,5.22,0.307,7.752
1991,Oct,6.15,6.88,1.4410,N.A.,N.A.,N.A.,0.0594,0.0104,2.83,0.275,0.284,13.37,4.59,N.A.,5.25,0.306,7.753
1991,Nov,6.10,6.87,1.4404,N.A.,N.A.,N.A.,0.0598,0.0103,2.84,0.280,0.288,13.78,4.65,N.A.,5.40,0.308,7.760
1991,Dec,6.01,6.79,1.4404,N.A.,N.A.,N.A.,0.0607,0.0103,2.84,0.283,0.305,14.18,4.73,N.A.,5.61,0.309,7.773
1992,Jan,5.81,6.72,1.4279,N.A.,N.A.,N.A.,0.0621,0.0102,2.89,0.288,0.295,14.07,4.76,N.A.,5.55,0.309,7.762
1992,Feb,5.83,6.57,1.4203,N.A.,N.A.,N.A.,0.0608,0.0101,2.99,0.293,0.295,13.78,4.75,N.A.,5.33,0.309,7.758
1992,Mar,5.87,6.50,1.4180,N.A.,N.A.,N.A.,0.0584,0.0100,3.01,0.290,0.306,13.36,4.67,N.A.,5.14,0.306,7.746
1992,Apr,5.90,6.52,1.4081,N.A.,N.A.,N.A.,0.0580,0.0099,3.04,0.288,0.311,13.60,4.68,N.A.,5.11,0.306,7.739
1992,May,5.86,6.47,1.4053,N.A.,N.A.,N.A.,0.0593,0.0099,3.07,0.292,0.290,14.01,4.73,N.A.,5.19,0.307,7.743
1992,Jun,5.85,6.47,1.4102,N.A.,N.A.,N.A.,0.0610,0.0098,3.08,0.294,0.294,14.32,4.77,N.A.,5.42,0.308,7.735
1992,Jul,5.77,6.49,1.4170,N.A.,N.A.,N.A.,0.0615,0.0098,3.10,0.296,0.308,14.84,4.80,N.A.,5.79,0.309,7.734
1992,Aug,5.63,6.51,1.4236,N.A.,N.A.,N.A.,0.0611,0.0098,3.10,0.293,0.310,14.96,4.81,N.A.,5.93,0.310,7.732
1992,Sep,5.59,6.34,1.4089,N.A.,N.A.,N.A.,0.0630,0.0098,3.10,0.290,0.314,14.30,4.84,N.A.,6.04,0.312,7.730
1992,Oct,5.53,6.21,1.3974,N.A.,N.A.,N.A.,0.0638,0.0099,3.09,0.288,0.313,12.85,4.81,N.A.,5.88,0.311,7.730
1992,Nov,5.33,6.10,1.3802,N.A.,N.A.,N.A.,0.0625,0.0099,3.07,0.288,0.312,11.84,4.74,N.A.,5.42,0.309,7.735
1992,Dec,5.34,6.09,1.3342,N.A.,N.A.,N.A.,0.0625,0.0098,3.02,0.288,0.314,12.03,4.73,N.A.,5.45,0.308,7.743
1993,Jan,5.22,6.07,1.3446,N.A.,N.A.,N.A.,0.0619,0.0098,2.98,0.288,0.313,11.89,4.69,N.A.,5.23,0.307,7.739
1993,Feb,5.27,6.14,1.3406,N.A.,N.A.,N.A.,0.0640,0.0097,2.95,0.284,0.306,11.15,4.70,N.A.,5.10,0.307,7.734
1993,Mar,5.47,6.21,1.3471,N.A.,N.A.,N.A.,0.0661,0.0097,2.97,0.283,0.310,11.29,4.71,N.A.,5.08,0.308,7.733
1993,Apr,5.50,6.13,1.3536,N.A.,N.A.,N.A.,0.0689,0.0097,3.00,0.281,0.303,11.95,4.77,N.A.,5.30,0.310,7.730
1993,May,5.40,6.09,1.3520,N.A.,N.A.,N.A.,0.0702,0.0097,3.02,0.282,0.289,12.00,4.80,N.A.,5.34,0.311,7.728
1993,Jun,5.23,6.05,1.3495,N.A.,N.A.,N.A.,0.0721,0.0096,3.02,0.281,0.286,11.70,4.79,N.A.,5.25,0.311,7.735
1993,Jul,5.25,6.05,1.3495,N.A.,N.A.,N.A.,0.0720,0.0096,3.02,0.278,0.285,11.61,4.79,N.A.,5.12,0.310,7.755
1993,Aug,5.26,5.94,1.3432,N.A.,N.A.,N.A.,0.0748,0.0096,3.04,0.275,0.276,11.56,4.82,N.A.,5.17,0.312,7.752
1993,Sep,5.06,5.87,1.3401,N.A.,N.A.,N.A.,0.0734,0.0096,3.05,0.275,0.274,11.80,4.85,N.A.,5.45,0.312,7.740
1993,Oct,5.10,5.83,1.3401,N.A.,N.A.,N.A.,0.0723,0.0095,3.04,0.275,0.267,11.64,4.92,N.A.,5.37,0.311,7.730
1993,Nov,5.14,5.88,1.3369,N.A.,N.A.,N.A.,0.0717,0.0096,3.03,0.275,0.271,11.46,4.85,N.A.,5.17,0.309,7.727
1993,Dec,5.19,5.80,1.3318,N.A.,N.A.,N.A.,0.0704,0.0095,3.01,0.276,0.281,11.51,4.84,N.A.,5.27,0.309,7.724
1994,Jan,5.37,5.86,0.8876,N.A.,N.A.,N.A.,0.0693,0.0095,2.86,0.278,0.280,11.52,4.83,N.A.,5.25,0.308,7.724
1994,Feb,5.53,5.77,0.8882,N.A.,N.A.,N.A.,0.0729,0.0096,2.81,0.280,0.283,11.46,4.88,N.A.,5.31,0.309,7.731
1994,Mar,5.50,5.67,0.8879,N.A.,N.A.,N.A.,0.0735,0.0096,2.85,0.284,0.286,11.52,4.89,N.A.,5.40,0.309,7.727
1994,Apr,5.54,5.60,0.8889,N.A.,N.A.,N.A.,0.0747,0.0096,2.88,0.285,0.283,11.46,4.96,N.A.,5.37,0.308,7.727
1994,May,5.59,5.60,0.8920,N.A.,N.A.,N.A.,0.0745,0.0096,2.97,0.281,0.286,11.61,5.01,N.A.,5.46,0.309,7.726
1994,Jun,5.67,5.59,0.8925,N.A.,N.A.,N.A.,0.0753,0.0096,2.99,0.278,0.291,11.79,5.06,N.A.,5.63,0.310,7.729
1994,Jul,5.67,5.59,0.8943,N.A.,N.A.,N.A.,0.0784,0.0096,2.98,0.282,0.295,11.94,5.11,N.A.,5.83,0.312,7.727
1994,Aug,5.72,5.60,0.8993,N.A.,N.A.,N.A.,0.0774,0.0096,3.02,0.283,0.296,11.92,5.15,N.A.,5.86,0.312,7.727
1994,Sep,5.73,5.70,0.9048,N.A.,N.A.,N.A.,0.0782,0.0097,3.03,0.286,0.294,12.07,5.20,N.A.,5.98,0.313,7.727
1994,Oct,5.70,5.73,0.9060,N.A.,N.A.,N.A.,0.0785,0.0097,3.03,0.288,0.300,12.40,5.24,N.A.,6.11,0.313,7.727
1994,Nov,5.83,5.67,0.9076,N.A.,N.A.,N.A.,0.0789,0.0097,3.03,0.288,0.319,12.30,5.27,N.A.,5.98,0.313,7.731
1994,Dec,5.99,5.58,0.9118,N.A.,N.A.,N.A.,0.0773,0.0098,3.03,0.286,0.327,12.07,5.29,N.A.,5.82,0.310,7.738
1995,Jan,5.93,5.49,0.9174,N.A.,N.A.,N.A.,0.0776,0.0098,3.04,0.286,0.317,12.18,5.34,N.A.,6.01,0.310,7.745
1995,Feb,5.75,5.53,0.9165,N.A.,N.A.,N.A.,0.0788,0.0098,3.03,0.286,0.312,12.15,5.33,N.A.,6.09,0.311,7.731
1995,Mar,5.69,5.50,0.9174,N.A.,N.A.,N.A.,0.0853,0.0099,3.04,0.288,0.304,12.37,5.44,N.A.,6.60,0.314,7.732
1995,Apr,5.68,5.62,0.9180,N.A.,N.A.,N.A.,0.0926,0.0101,3.12,0.295,0.302,12.45,5.54,N.A.,6.82,0.317,7.734
1995,May,5.63,5.69,0.9294,N.A.,N.A.,N.A.,0.0911,0.0102,3.14,0.295,0.300,12.29,5.56,N.A.,6.63,0.316,7.735
1995,Jun,5.57,5.62,0.9315,N.A.,N.A.,N.A.,0.0916,0.0102,3.17,0.293,0.300,12.34,5.55,N.A.,6.68,0.315,7.735
1995,Jul,5.62,5.68,0.9327,N.A.,N.A.,N.A.,0.0888,0.0102,3.17,0.287,0.305,12.35,5.54,N.A.,6.70,0.314,7.738
1995,Aug,5.73,5.71,0.9325,N.A.,N.A.,N.A.,0.0822,0.0101,3.13,0.278,0.303,12.17,5.50,N.A.,6.49,0.312,7.742
1995,Sep,5.83,5.74,0.9303,N.A.,N.A.,N.A.,0.0771,0.0100,3.09,0.274,0.295,12.07,5.41,N.A.,6.52,0.310,7.737
1995,Oct,5.86,5.75,0.9296,N.A.,N.A.,N.A.,0.0768,0.0101,3.06,0.279,0.295,12.20,5.44,N.A.,6.75,0.310,7.732
1995,Nov,5.76,5.72,0.9301,N.A.,N.A.,N.A.,0.0759,0.0101,3.05,0.276,0.295,12.10,5.48,N.A.,6.77,0.309,7.734
1995,Dec,5.74,5.65,0.9299,N.A.,N.A.,N.A.,0.0760,0.0101,3.05,0.276,0.299,11.92,5.47,N.A.,6.65,0.309,7.735
1996,Jan,5.74,5.66,0.9292,N.A.,N.A.,N.A.,0.0733,0.0098,3.03,0.274,0.295,11.84,5.45,N.A.,6.56,0.308,7.733
1996,Feb,5.84,5.63,0.9302,N.A.,N.A.,N.A.,0.0731,0.0099,3.04,0.276,0.295,11.86,5.48,N.A.,6.46,0.308,7.732
1996,Mar,5.96,5.66,0.9282,N.A.,N.A.,N.A.,0.0730,0.0099,3.05,0.273,0.299,11.82,5.49,N.A.,6.47,0.308,7.732
1996,Apr,6.08,5.69,0.9287,N.A.,N.A.,N.A.,0.0721,0.0099,3.09,0.276,0.297,11.73,5.50,N.A.,6.33,0.307,7.734
1996,May,6.17,5.66,0.9289,N.A.,N.A.,N.A.,0.0728,0.0099,3.11,0.275,0.295,11.72,5.50,N.A.,6.17,0.308,7.736
1996,Jun,6.13,5.67,0.9299,N.A.,N.A.,N.A.,0.0711,0.0097,3.11,0.272,0.295,11.93,5.50,N.A.,6.16,0.307,7.739
1996,Jul,6.11,5.66,0.9305,N.A.,N.A.,N.A.,0.0708,0.0095,3.11,0.273,0.297,12.01,5.47,N.A.,6.27,0.307,7.738
1996,Aug,6.05,5.64,0.9309,N.A.,N.A.,N.A.,0.0718,0.0095,3.11,0.274,0.294,11.99,5.48,N.A.,6.43,0.307,7.734
1996,Sep,6.13,5.65,0.9311,N.A.,N.A.,N.A.,0.0705,0.0094,3.10,0.273,0.290,12.06,5.50,N.A.,6.28,0.306,7.733
1996,Oct,6.12,5.72,0.9316,N.A.,N.A.,N.A.,0.0689,0.0093,3.09,0.273,0.290,12.24,5.48,N.A.,6.15,0.305,7.732
1996,Nov,6.16,5.78,0.9317,N.A.,N.A.,N.A.,0.0689,0.0093,3.07,0.273,0.295,12.85,5.52,N.A.,6.07,0.305,7.732
1996,Dec,6.17,5.68,0.9321,N.A.,N.A.,N.A.,0.0680,0.0092,3.07,0.275,0.298,12.87,5.53,N.A.,5.83,0.304,7.736
1997,Jan,6.03,5.73,0.9328,N.A.,N.A.,N.A.,0.0658,0.0091,3.11,0.275,0.298,12.88,5.51,N.A.,5.57,0.302,7.739
1997,Feb,5.95,5.72,0.9342,N.A.,N.A.,N.A.,0.0631,0.0089,3.12,0.274,0.298,12.58,5.47,N.A.,5.33,0.300,7.747
1997,Mar,6.10,5.66,0.9337,N.A.,N.A.,N.A.,0.0633,0.0088,3.13,0.273,0.298,12.45,5.40,N.A.,5.28,0.300,7.746
1997,Apr,6.04,5.56,0.9340,N.A.,N.A.,N.A.,0.0617,0.0087,3.10,0.271,0.297,12.63,5.38,N.A.,5.31,0.299,7.748
1997,May,6.00,5.61,0.9336,N.A.,N.A.,N.A.,0.0650,0.0087,3.09,0.271,0.296,12.64,5.40,N.A.,5.41,0.302,7.743
1997,Jun,5.84,5.59,0.9339,N.A.,N.A.,N.A.,0.0677,0.0087,3.08,0.270,0.296,12.72,5.43,N.A.,5.37,0.325,7.743
1997,Jul,5.74,5.63,0.9341,N.A.,N.A.,N.A.,0.0673,0.0087,3.01,0.268,0.280,12.96,5.34,N.A.,5.23,0.268,7.744
1997,Aug,5.73,5.58,0.9341,N.A.,N.A.,N.A.,0.0657,0.0086,2.82,0.262,0.267,12.44,5.19,N.A.,5.11,0.246,7.743
1997,Sep,5.60,5.58,0.9345,N.A.,N.A.,N.A.,0.0641,0.0085,2.58,0.262,0.242,12.40,5.11,N.A.,5.26,0.224,7.743
1997,Oct,5.57,5.58,0.9341,N.A.,N.A.,N.A.,0.0638,0.0084,2.36,0.255,0.231,12.61,4.96,N.A.,5.32,0.208,7.735
1997,Nov,5.37,5.47,0.9336,N.A.,N.A.,N.A.,0.0618,0.0075,2.29,0.242,0.230,13.04,4.89,N.A.,5.50,0.201,7.730
1997,Dec,5.13,5.43,0.9353,N.A.,N.A.,N.A.,0.0598,0.0053,2.06,0.234,0.216,12.87,4.70,N.A.,5.38,0.179,7.744
1998,Jan,5.06,5.39,0.9357,N.A.,N.A.,N.A.,0.0596,0.0046,1.77,0.223,0.189,12.67,4.43,N.A.,5.25,0.151,7.742
1998,Feb,5.22,5.40,0.9352,N.A.,N.A.,N.A.,0.0615,0.0048,2.03,0.225,0.196,12.70,4.69,N.A.,5.29,0.170,7.740
1998,Mar,5.19,5.47,0.9355,N.A.,N.A.,N.A.,0.0601,0.0052,2.08,0.235,0.204,12.86,4.80,N.A.,5.21,0.189,7.746
1998,Apr,5.06,5.42,0.9359,N.A.,N.A.,N.A.,0.0588,0.0056,2.08,0.233,0.209,12.96,4.84,N.A.,5.15,0.196,7.749
1998,May,4.90,5.37,0.9359,N.A.,N.A.,N.A.,0.0575,0.0056,2.04,0.232,0.204,12.71,4.75,N.A.,5.24,0.199,7.749
1998,Jun,4.67,5.29,0.9356,N.A.,N.A.,N.A.,0.0552,0.0056,1.94,0.227,0.198,12.77,4.58,N.A.,5.18,0.184,7.747
